4.0531158447265625e-06,0.83
0.010321378707885742,0.83
0.020295381546020508,0.83
0.03030252456665039,0.83
0.040274858474731445,0.83
0.05028247833251953,0.83
0.06027483940124512,0.83
0.07027816772460938,0.83
0.08029651641845703,0.83
0.09030270576477051,0.83
0.10027885437011719,0.83
0.1102907657623291,0.83
0.12024855613708496,0.83
0.1303393840789795,0.83
0.14030742645263672,0.83
0.15028023719787598,0.83
0.16029906272888184,0.83
0.17027664184570312,0.83
0.18028020858764648,0.83
0.1902763843536377,0.83
0.20032429695129395,0.83
0.21027827262878418,0.83
0.22027873992919922,0.83
0.23027586936950684,0.83
0.24027729034423828,0.83
0.2502777576446533,0.83
0.26027679443359375,0.83
0.27026963233947754,0.83
0.28029847145080566,0.83
0.2903008460998535,0.83
0.3002769947052002,0.83
0.31030893325805664,0.83
0.3203146457672119,0.83
0.33025193214416504,0.83
0.3403208255767822,0.83
0.3502964973449707,0.83
0.36027979850769043,0.83
0.3702511787414551,0.83
0.3802769184112549,0.83
0.39028048515319824,0.83
0.4002821445465088,0.83
0.410275936126709,0.83
0.42027783393859863,0.83
0.43032288551330566,0.83
0.44031190872192383,0.83
0.45027947425842285,0.83
0.4602797031402588,0.83
0.4702770709991455,0.83
0.48027658462524414,0.83
0.4902772903442383,0.83
0.5002496242523193,0.83
0.5102705955505371,0.83
0.5202856063842773,0.83
0.5302860736846924,0.83
0.5402965545654297,0.83
0.5502851009368896,0.83
0.5602555274963379,0.83
0.5702757835388184,0.83
0.5802795886993408,0.83
0.5902767181396484,0.83
0.6002781391143799,0.83
0.6102914810180664,0.83
0.6202466487884521,0.83
0.6302814483642578,0.83
0.6402754783630371,0.83
0.6502814292907715,0.83
0.6602828502655029,0.83
0.670276403427124,0.83
0.6802780628204346,0.83
0.6902811527252197,0.83
0.7002406120300293,0.83
0.7102775573730469,0.83
0.7202796936035156,0.83
0.730259895324707,0.83
0.7402775287628174,0.83
0.7502877712249756,0.83
0.760277509689331,0.83
0.7702765464782715,0.83
0.7802786827087402,0.83
0.7902753353118896,0.83
0.8002774715423584,0.83
0.8102784156799316,0.83
0.8202764987945557,0.83
0.8302884101867676,0.83
0.8402774333953857,0.83
0.8502953052520752,0.83
0.860236644744873,0.83
0.8702759742736816,0.83
0.8802797794342041,0.83
0.8902769088745117,0.83
0.9002416133880615,0.83
0.9102771282196045,0.83
0.920278787612915,0.83
0.9302780628204346,0.83
0.9402778148651123,0.83
0.9502840042114258,0.83
0.9602851867675781,0.83
0.9703223705291748,0.83
0.9803130626678467,0.83
0.9902820587158203,0.83
1.0003480911254883,0.83
1.0102770328521729,0.83
1.0202844142913818,0.83
1.0303010940551758,0.83
1.0402913093566895,0.83
1.0502784252166748,0.83
1.0602703094482422,0.83
1.0702457427978516,0.83
1.080277919769287,0.83
1.0902817249298096,0.83
1.100294828414917,0.83
1.110280990600586,0.83
1.1202938556671143,0.83
1.1302473545074463,0.83
1.1402771472930908,0.83
1.1502833366394043,0.83
1.1602790355682373,0.83
1.1702368259429932,0.83
1.1802797317504883,0.83
1.1902801990509033,0.83
1.2002770900726318,0.83
1.2102818489074707,0.83
1.2202470302581787,0.83
1.2302920818328857,0.83
1.2402772903442383,0.83
1.2502975463867188,0.83
1.2602767944335938,0.83
1.2702827453613281,0.83
1.2802836894989014,0.83
1.2902922630310059,0.83
1.3002760410308838,0.83
1.3102962970733643,0.83
1.3202743530273438,0.83
1.3302991390228271,0.83
1.3402743339538574,0.83
1.350278615951538,0.83
1.360292911529541,0.83
1.3702921867370605,0.83
1.3802785873413086,0.83
1.3902943134307861,0.83
1.4002902507781982,0.83
1.4102911949157715,0.83
1.420283555984497,0.83
1.430265188217163,0.83
1.4402782917022705,0.83
1.45029616355896,0.83
1.4602818489074707,0.83
1.4702942371368408,0.83
1.4802920818328857,0.83
1.49029541015625,0.83
1.500293254852295,0.83
1.5102663040161133,0.83
1.5202953815460205,0.83
1.5302751064300537,0.83
1.5402750968933105,0.83
1.5502779483795166,0.83
1.5602712631225586,0.83
1.5702764987945557,0.83
1.5802814960479736,0.83
1.5902783870697021,0.83
1.6002767086029053,0.83
1.6102800369262695,0.83
1.6202762126922607,0.83
1.6302752494812012,0.83
1.6402840614318848,0.83
1.650256633758545,0.83
1.6602826118469238,0.83
1.6702945232391357,0.83
1.6803524494171143,0.83
1.6902978420257568,0.83
1.7003400325775146,0.83
1.710284948348999,0.83
1.7202882766723633,0.83
1.7303009033203125,0.83
1.7403006553649902,0.83
1.7502446174621582,0.83
1.7602877616882324,0.83
1.770277500152588,0.83
1.8002328872680664,0.83
1.8103184700012207,0.83
1.8202769756317139,0.83
1.8302762508392334,0.83
1.8402762413024902,0.83
1.8502705097198486,0.83
1.860276460647583,0.83
1.8702788352966309,0.83
1.880279541015625,0.83
1.8902819156646729,0.83
1.9002766609191895,0.83
1.9102768898010254,0.83
1.9202799797058105,0.83
1.9302921295166016,0.83
1.9402875900268555,0.83
1.9502818584442139,0.83
1.960278034210205,0.83
1.97027587890625,0.83
1.9802970886230469,0.83
1.990302562713623,0.83
2.0002996921539307,0.83
2.010284662246704,0.83
2.0202794075012207,0.83
2.0302767753601074,0.83
2.040276527404785,0.83
2.0502798557281494,0.83
2.060276508331299,0.83
2.0702896118164062,0.83
2.0802810192108154,0.83
2.090275764465332,0.83
2.100277900695801,0.83
2.1102750301361084,0.83
2.120278835296631,0.83
2.1302826404571533,0.83
2.1402769088745117,0.83
2.150280475616455,0.83
2.16023850440979,0.83
2.170233964920044,0.83
2.1803202629089355,0.83
2.1902759075164795,0.83
2.2002923488616943,0.83
2.2102766036987305,0.83
2.2202823162078857,0.83
2.230278730392456,0.83
2.240260601043701,0.83
2.250253677368164,0.83
2.2603237628936768,0.83
2.2702767848968506,0.83
2.280299425125122,0.83
2.290330410003662,0.83
2.3002870082855225,0.83
2.3103463649749756,0.83
2.3202805519104004,0.83
2.3302717208862305,0.83
2.3402750492095947,0.83
2.3502793312072754,0.83
2.360276460647583,0.83
2.3702902793884277,0.83
2.3802783489227295,0.83
2.3902814388275146,0.83
2.4002785682678223,0.83
2.41027569770813,0.83
2.4202866554260254,0.83
2.430297613143921,0.83
2.4402949810028076,0.83
2.450279474258423,0.83
2.4602773189544678,0.83
2.4702744483947754,0.83
2.4802944660186768,0.83
2.490274429321289,0.83
2.500291347503662,0.83
2.5102784633636475,0.83
2.520317316055298,0.83
2.53023362159729,0.83
2.5402932167053223,0.83
2.55029559135437,0.83
2.560328245162964,0.83
2.5702779293060303,0.83
2.58028507232666,0.83
2.590278387069702,0.83
2.600275993347168,0.83
2.6102616786956787,0.83
2.6202950477600098,0.83
2.6302742958068848,0.83
2.640275239944458,0.83
2.6502883434295654,0.83
2.660276174545288,0.83
2.670290946960449,0.83
2.6803135871887207,0.83
2.690279722213745,0.83
2.700277805328369,0.83
2.7102813720703125,0.83
2.7202775478363037,0.83
2.730278730392456,0.83
2.74029278755188,0.83
2.7502825260162354,0.83
2.760279417037964,0.83
2.7702770233154297,0.83
2.7802798748016357,0.83
2.790278434753418,0.83
2.800288200378418,0.83
2.810276508331299,0.83
2.820242166519165,0.83
2.8302783966064453,0.83
2.840280055999756,0.83
2.850280523300171,0.83
2.860276937484741,0.83
2.8702917098999023,0.83
2.8802762031555176,0.83
2.890305757522583,0.83
2.9002888202667236,0.83
2.910278797149658,0.83
2.920280694961548,0.83
2.9302761554718018,0.83
2.9402780532836914,0.83
2.9502437114715576,0.83
2.960301160812378,0.83
2.970292806625366,0.83
2.98028826713562,0.83
2.990290403366089,0.83
3.000276803970337,0.83
3.0102763175964355,0.83
3.0202908515930176,0.83
3.0302789211273193,0.83
3.0402965545654297,0.83
3.0502798557281494,0.83
3.060276746749878,0.83
3.0702943801879883,0.83
3.0802392959594727,0.83
3.0902814865112305,0.83
3.1002931594848633,0.83
3.110280752182007,0.83
3.1202828884124756,0.83
3.130277633666992,0.83
3.1402995586395264,0.83
3.150282382965088,0.83
3.1602795124053955,0.83
3.170273780822754,0.83
3.180278778076172,0.83
3.190288543701172,0.83
3.2002756595611572,0.83
3.210280656814575,0.83
3.22027587890625,0.83
3.230267286300659,0.83
3.240271806716919,0.83
3.250298261642456,0.83
3.26027774810791,0.83
3.2702760696411133,0.83
3.2802863121032715,0.83
3.290275812149048,0.83
3.3002755641937256,0.83
3.310331344604492,0.83
3.320347547531128,0.83
3.3302345275878906,0.83
3.340282440185547,0.83
3.350285053253174,0.83
3.3603081703186035,0.83
3.3702752590179443,0.83
3.380282163619995,0.83
3.390296220779419,0.83
3.4002957344055176,0.83
3.4102959632873535,0.83
3.4202682971954346,0.83
3.4302785396575928,0.83
3.440277099609375,0.83
3.450282096862793,0.83
3.4602882862091064,0.83
3.470275640487671,0.83
3.480278730392456,0.83
3.490283489227295,0.83
3.500295639038086,0.83
